전출지,전입지,계
서울 강동구,부산 북구,14
서울 강동구,부산 해운대구,54
서울 강동구,부산 사하구,13
서울 강동구,부산 금정구,26
서울 강동구,부산 강서구,16
서울 강동구,부산 연제구,12
서울 강동구,부산 수영구,24
서울 강동구,부산 사상구,14
서울 강동구,부산 기장군,21
서울 강동구,대구,242
서울 강동구,대구 중구,14
서울 강동구,대구 동구,46
서울 강동구,대구 서구,16
서울 강동구,대구 남구,16
서울 강동구,대구 북구,45
서울 강동구,대구 수성구,47
서울 강동구,대구 달서구,46
서울 강동구,대구 달성군,12
서울 강동구,대구 군위군,0
서울 강동구,인천,910
서울 강동구,인천 중구,99
서울 강동구,인천 동구,4
서울 강동구,인천 미추홀구,127
서울 강동구,인천 연수구,127
서울 강동구,인천 남동구,128
서울 강동구,인천 부평구,124
서울 강동구,인천 계양구,54
서울 강동구,인천 서구,225
서울 강동구,인천 강화군,13
서울 강동구,인천 옹진군,9
서울 강동구,광주,172
서울 강동구,광주 동구,20
서울 강동구,광주 서구,38
서울 강동구,광주 남구,28
서울 강동구,광주 북구,47
서울 강동구,광주 광산구,39
서울 강동구,대전,325
서울 강동구,대전 동구,53
서울 강동구,대전 중구,22
서울 강동구,대전 서구,106
서울 강동구,대전 유성구,116
서울 강동구,대전 대덕구,28
서울 강동구,울산,145
서울 강동구,울산 중구,19
서울 강동구,울산 남구,52
서울 강동구,울산 동구,23
서울 강동구,울산 북구,25
서울 강동구,울산 울주군,26
서울 강동구,세종,123
서울 강동구,세종,123
서울 강동구,경기,10790
서울 강동구,경기 수원시,535
서울 강동구,경기 성남시,827
서울 강동구,경기 의정부시,312
서울 강동구,경기 안양시,248
서울 강동구,경기 부천시,188
서울 강동구,경기 광명시,92
서울 강동구,경기 평택시,264
서울 강동구,경기 동두천시,34
서울 강동구,경기 안산시,183
서울 강동구,경기 고양시,443
서울 강동구,경기 과천시,72
서울 강동구,경기 구리시,430
서울 강동구,경기 남양주시,1216
서울 강동구,경기 오산시,97
서울 강동구,경기 시흥시,155
서울 강동구,경기 군포시,81
서울 강동구,경기 의왕시,63
서울 강동구,경기 하남시,2377
서울 강동구,경기 용인시,645
서울 강동구,경기 파주시,236
서울 강동구,경기 이천시,179
서울 강동구,경기 안성시,96
서울 강동구,경기 김포시,169
서울 강동구,경기 화성시,417
서울 강동구,경기 광주시,589
서울 강동구,경기 양주시,300
서울 강동구,경기 포천시,103
서울 강동구,경기 여주시,86
서울 강동구,경기 연천군,27
서울 강동구,경기 가평군,88
서울 강동구,경기 양평군,238
서울 강동구,강원,742
서울 강동구,강원 춘천시,174
서울 강동구,강원 원주시,186
서울 강동구,강원 강릉시,64
서울 강동구,강원 동해시,20
서울 강동구,강원 태백시,12
서울 강동구,강원 속초시,49
서울 강동구,강원 삼척시,24
서울 강동구,강원 홍천군,52
서울 강동구,강원 횡성군,26
서울 강동구,강원 영월군,14
서울 강동구,강원 평창군,24
서울 강동구,강원 정선군,9
서울 강동구,강원 철원군,15
서울 강동구,강원 화천군,14
서울 강동구,강원 양구군,12
서울 강동구,강원 인제군,20
서울 강동구,강원 고성군,10
서울 강동구,강원 양양군,17
서울 강동구,충북,433
서울 강동구,충북 청주시,172
서울 강동구,충북 충주시,84
서울 강동구,충북 제천시,50
서울 강동구,충북 보은군,5
서울 강동구,충북 옥천군,4
서울 강동구,충북 영동군,10
서울 강동구,충북 증평군,8
서울 강동구,충북 진천군,30
서울 강동구,충북 괴산군,14
서울 강동구,충북 음성군,48
서울 강동구,충북 단양군,8
서울 강동구,충남,616
서울 강동구,충남 천안시,217
서울 강동구,충남 공주시,21
서울 강동구,충남 보령시,23
서울 강동구,충남 아산시,107
서울 강동구,충남 서산시,55
서울 강동구,충남 논산시,18
서울 강동구,충남 계룡시,11
서울 강동구,충남 당진시,45
서울 강동구,충남 금산군,14
서울 강동구,충남 부여군,23
서울 강동구,충남 서천군,15
서울 강동구,충남 청양군,11
서울 강동구,충남 홍성군,18
서울 강동구,충남 예산군,21
서울 강동구,충남 태안군,17
서울 강동구,전특,340
서울 강동구,전특 전주시,113
서울 강동구,전특 군산시,41
서울 강동구,전특 익산시,51
서울 강동구,전특 정읍시,23
서울 강동구,전특 남원시,12
서울 강동구,전특 김제시,17
서울 강동구,전특 완주군,13
서울 강동구,전특 진안군,6
서울 강동구,전특 무주군,5
서울 강동구,전특 장수군,5
서울 강동구,전특 임실군,4
서울 강동구,전특 순창군,11
서울 강동구,전특 고창군,19
서울 강동구,전특 부안군,20
서울 강동구,전남,323
서울 강동구,전남 목포시,33
서울 강동구,전남 여수시,53
서울 강동구,전남 순천시,37
서울 강동구,전남 나주시,27
서울 강동구,전남 광양시,22
서울 강동구,전남 담양군,11
서울 강동구,전남 곡성군,4
서울 강동구,전남 구례군,5
서울 강동구,전남 고흥군,20
서울 강동구,전남 보성군,3
서울 강동구,전남 화순군,6
서울 강동구,전남 장흥군,8
서울 강동구,전남 강진군,6
서울 강동구,전남 해남군,6
서울 강동구,전남 영암군,9
서울 강동구,전남 무안군,16
서울 강동구,전남 함평군,6
서울 강동구,전남 영광군,11
서울 강동구,전남 장성군,9
서울 강동구,전남 완도군,8
서울 강동구,전남 진도군,8
서울 강동구,전남 신안군,15
서울 강동구,경북,372
서울 강동구,경북 포항시,42
서울 강동구,경북 경주시,35
서울 강동구,경북 김천시,19
서울 강동구,경북 안동시,45
서울 강동구,경북 구미시,50
서울 강동구,경북 영주시,34
서울 강동구,경북 영천시,10
서울 강동구,경북 상주시,17
서울 강동구,경북 문경시,23
서울 강동구,경북 경산시,29
서울 강동구,경북 의성군,4
서울 강동구,경북 청송군,2
서울 강동구,경북 영양군,2
서울 강동구,경북 영덕군,2
서울 강동구,경북 청도군,2
서울 강동구,경북 고령군,5
서울 강동구,경북 성주군,3
서울 강동구,경북 칠곡군,6
서울 강동구,경북 예천군,14
서울 강동구,경북 봉화군,8
서울 강동구,경북 울진군,15
서울 강동구,경북 울릉군,5
서울 강동구,경남,295
서울 강동구,경남 창원시,81
서울 강동구,경남 진주시,38
서울 강동구,경남 통영시,15
서울 강동구,경남 사천시,13
서울 강동구,경남 김해시,35
서울 강동구,경남 밀양시,4
서울 강동구,경남 거제시,35
서울 강동구,경남 양산시,31
서울 강동구,경남 의령군,2
서울 강동구,경남 함안군,1
서울 강동구,경남 창녕군,3
서울 강동구,경남 고성군,4
서울 강동구,경남 남해군,7
서울 강동구,경남 하동군,3
서울 강동구,경남 산청군,1
서울 강동구,경남 함양군,6
서울 강동구,경남 거창군,14
서울 강동구,경남 합천군,2
서울 강동구,제주,172
서울 강동구,제주 제주시,109
서울 강동구,제주 서귀포시,63
부산,서울,16307
부산,서울 종로구,380
부산,서울 중구,273
부산,서울 용산구,362
부산,서울 성동구,495
부산,서울 광진구,657
부산,서울 동대문구,874
부산,서울 중랑구,342
부산,서울 성북구,696
부산,서울 강북구,291
부산,서울 도봉구,196
부산,서울 노원구,430
부산,서울 은평구,434
부산,서울 서대문구,637
부산,서울 마포구,864
부산,서울 양천구,330
부산,서울 강서구,922
부산,서울 구로구,421
부산,서울 금천구,489
부산,서울 영등포구,973
부산,서울 동작구,933
부산,서울 관악구,2054
부산,서울 서초구,639
부산,서울 강남구,1187
부산,서울 송파구,873
부산,서울 강동구,555
부산 중구,서울,221
부산 중구,서울 종로구,5
부산 중구,서울 중구,2
부산 중구,서울 용산구,4
부산 중구,서울 성동구,8
부산 중구,서울 광진구,6
부산 중구,서울 동대문구,16
부산 중구,서울 중랑구,4
부산 중구,서울 성북구,9
부산 중구,서울 강북구,5
부산 중구,서울 도봉구,1
부산 중구,서울 노원구,7
부산 중구,서울 은평구,4
부산 중구,서울 서대문구,6
부산 중구,서울 마포구,11
부산 중구,서울 양천구,7
부산 중구,서울 강서구,20
부산 중구,서울 구로구,6
부산 중구,서울 금천구,7
부산 중구,서울 영등포구,11
부산 중구,서울 동작구,14
부산 중구,서울 관악구,27
부산 중구,서울 서초구,12
부산 중구,서울 강남구,13
부산 중구,서울 송파구,12
부산 중구,서울 강동구,4
부산 서구,서울,489
부산 서구,서울 종로구,8
부산 서구,서울 중구,8
부산 서구,서울 용산구,14
부산 서구,서울 성동구,15
부산 서구,서울 광진구,15
부산 서구,서울 동대문구,23
부산 서구,서울 중랑구,13
부산 서구,서울 성북구,13
부산 서구,서울 강북구,9
부산 서구,서울 도봉구,5
부산 서구,서울 노원구,11
부산 서구,서울 은평구,10
부산 서구,서울 서대문구,24
부산 서구,서울 마포구,31
부산 서구,서울 양천구,14
부산 서구,서울 강서구,24
부산 서구,서울 구로구,11
부산 서구,서울 금천구,11
부산 서구,서울 영등포구,32
부산 서구,서울 동작구,35
부산 서구,서울 관악구,60
부산 서구,서울 서초구,16
부산 서구,서울 강남구,45
부산 서구,서울 송파구,22
부산 서구,서울 강동구,20
부산 동구,서울,367
부산 동구,서울 종로구,13
부산 동구,서울 중구,5
부산 동구,서울 용산구,9
부산 동구,서울 성동구,12
부산 동구,서울 광진구,16
부산 동구,서울 동대문구,15
부산 동구,서울 중랑구,4
부산 동구,서울 성북구,11
부산 동구,서울 강북구,11
부산 동구,서울 도봉구,6
부산 동구,서울 노원구,11
부산 동구,서울 은평구,11
부산 동구,서울 서대문구,12
부산 동구,서울 마포구,24
부산 동구,서울 양천구,4
부산 동구,서울 강서구,22
부산 동구,서울 구로구,10
부산 동구,서울 금천구,16
부산 동구,서울 영등포구,27
부산 동구,서울 동작구,13
부산 동구,서울 관악구,50
부산 동구,서울 서초구,8
부산 동구,서울 강남구,26
부산 동구,서울 송파구,21
부산 동구,서울 강동구,10
부산 영도구,서울,389
부산 영도구,서울 종로구,13
부산 영도구,서울 중구,7
부산 영도구,서울 용산구,9
부산 영도구,서울 성동구,6
부산 영도구,서울 광진구,16
부산 영도구,서울 동대문구,12
부산 영도구,서울 중랑구,9
부산 영도구,서울 성북구,15
부산 영도구,서울 강북구,12
부산 영도구,서울 도봉구,3
부산 영도구,서울 노원구,8
부산 영도구,서울 은평구,12
부산 영도구,서울 서대문구,8
부산 영도구,서울 마포구,22
부산 영도구,서울 양천구,9
부산 영도구,서울 강서구,19
부산 영도구,서울 구로구,15
